LOCATIONS DETAIL ROW ID,SECTION LOCATION P1,Location - City Name UNLINKED,Location ID,SECTION OPPORTUNITY P1,Opportunity Name,Opportunity Name ID,Missing SECTION OPPORTUNITY P1 GS,SECTION VOP P0,Primary LOB GS LKUP,Chasing Intensity GS LKUP,Acq Stage GS LKUP,Deal Bin GS LKUP,Missin SECTION VOP P0 GS,SECTION LOB KPI P3,SSCW WPD,ECW WPD,FCW WPD,IBACW WPD,CRW TNL WPD GS LKUP,CRW WPD KPI Type,Missing SECTION LOB KPI P3 GS,SECTION MISSING COUNT P0,Missing P1 Count GS,Missing P2 Count GS,Missing P3 Count GS,Missing P0 Count GS,Missing SECTION MISSING COUNT P0 GS,SECTION LUBE STORE  ATTRIBUTES P3,Trade Neighbor Area,Operating Days,Operating Hours Weekly,Location Phone,Website URL,Lube Bays,Repair Bays,Repair Lifts,SECTION COLS SEEMS REDUNDANT,Co-located w/ Lube,Co-located w/ Car Wash,Co-located w/ repair,SECTION WASH STORE ATTRIBUTES P3,WASH STORE ATTRIBUTES ROW ID,Wash Style,Tunnel Type,Approx. Tunnel Length (ft),Tunnel Count,IBA Count,SS/DIY Bay Count,XPT,XPT Count,Gate Systems,Gate System Count,Vacuums (self serve),Vacuum Count,Vending,Missing SECTION WASH STORE ATTRIBUTES P3 GS,SECTION METADATA P0,Updater,Creator,Created Timestamp,ChangeTimestamp,Missing SECTION METADATA P0 GS,LINK2.0 ROW ID,LNK2.0 - Groomed Status,LINK2.0 BadName TMP,LINK2.0 - WasMessedUp,LINK2.0 - Uncategorized,LINK2.0 - Sprint plan,LINK2.0 - Sprint actual,LNK2.0 Sprint Complete,Team Validate,SECTION LINK2.0 P3,SECTION TO BE REMOVED,TO BE REMOVED ROW ID,Opportunity Tags GS XLKP,Location Tags,Overlapping Oppo
D8U8N3J8U2A5F2M2,,1414 N Argonne Rd - Spokane Valley,yw3TPDcgXw4la6iYTVBcyb,,1414 N Argonne Rd - Spokane Valley,hToBluKZwF4ZUDD-iFwca0,0,,05 Brownfield,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,O5Z9U5C7C6S9K1L5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,G2X9J7G3W2H3F9L0,Groomed & Linked,,,,,,,,,,X1D5E2H2V8O5R5P5,missing,,
M0Y3C3Y8B1W7A1H3,,150 E Benson Blvd - Anchorage,ei338b_OYP43qpdN4TUlC3,,150 E Benson Blvd,JkUWk9cT9r4OIc96DfbZuf,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X7L9S4T7Z1Z3G0U3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,Q0M8Z9T6L9V6X4H8,Ungroomed,Y,,,,,,,,,M7N6U3E9C0Q5F0E1,missing,,
Q2C1C0V3V1L5C0S2,,16758 E Parkview Ave,GLLM78ckDO4Bqb-W4C-wX7,,16758 E Parkview Ave - Fountain Hills,rGOcYUdfZs4AuOHad_rwcb,0,,05 Brownfield,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,N5U6D9D5E6W5Z3O2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 20:15:26,9/5/2024 20:15:26,1,V3W1E8H4I7W3L1Y6,Groomed & Linked,Y,,,9/5/2024,9/5/2024,36,,,,J6P3L4F4U8E6F3Z9,missing,,
G3T4G5W9U6G8Y1J3,,1721 E Dowling Rd - Anchorage,zBhqbwlyBH4RikSXbQdQyf,,1721 E Dowling Rd,RcVQE9cIZv4_ATNbLDC45f,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,F8V3F8D2O7H8B4P9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,T6B2Z1V0I6O4K8O8,Ungroomed,Y,,,,,,,,,N8C8C8E7L4Q6O2P1,missing,,
R4P2E7J1K6S8Q2F6,,1971 Hog Mountain Church Rd NE - Buford,MteJpuzbGR4ju_AJSDWqR8,,1971 Hog Mountain Church Rd NE,pw1aNzOInr4rE-9DuKTYne,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C4J6R1N9K6U2Y5N1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,N1K1A4S6X7E8B3E5,Ungroomed,Y,,,,,,,,,K9C3S2N7H1P4G7E6,missing,,
K7Q7D0G9I9E2F5M6,,212 N Vine St - Urbana,03O8DkgagN4jyqTqqJltS6,,212 N Vine St - Urbana,B3HoXYXSiS4ZM26KONr5sf,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W8X8A8M1K3O0L5J9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,Y7G5W9R3T7E8J8B9,Groomed & Linked,,,,,,,,,,N3V5R4X4X7R6P8A7,missing,,
B9E3H0D5R9N9H6E1,,280 Mobile 1 Lube Express - Vidalia,lxZ7YrnejY4tAeD_Qd8Sl2,,280 Mobile 1 Lube Express,FzpLXZqgxl4Cm-NQU2Hh20,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U1B9B5X8D9Q0S0P4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,E6S0G1F4B0Z0H7X7,Ungroomed,Y,,,,,,,,,F6Y6M1U8O1W6L4R3,missing,,
I2W5I2A5D9Y5T6I1,,28169 US-98 - Daphne,JQbthAb3Fu4DmEhf577am7,,28169 US-98,LlY46pcnww4A2wyQB9Bqd0,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X0X4A9L8C4X8N7A0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:08:19,9/5/2024 16:08:19,1,P4G7L8W0R7Q4C2L4,Ungroomed,Y,,,,,,,,,P2J7H9X9J3N3S1X7,missing,,
X1A5H7T0K6C2M8R5,,2925 Gallows Rd - Falls Church,AjqIQNTVL54i2VP0W_x0u0,,2925 Gallows Rd,X7qPOeOV_-4XUzpBv3UJn6,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,O2L8Z9V3A8M4K5D0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,A8E9D0N4E2L5Q4H0,Ungroomed,Y,,,,,,,,,D3S2F3G4B3L1X6V8,missing,,
N4K1S2E8Q2Y3C2T2,,320 Baltimore Pike - Bel Air,fywLgVgIwT4UmcW7C6huRa,,320 Baltimore Pike,AePI0Og3DR4gYx2p44knp8,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,J7X2R8I9K9I2Y6W8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,S2I1C4Z8P7V0L9M2,Ungroomed,Y,,,,,,,,,W2W0Q2Z6W3B1Z4H6,missing,,
K9L4G8M7L9B1Z5K7,,341 Quick Lube - Barnesville,yZmaQkMKh34h2y7xd1Iif7,,341 Quick Lube,U9S0nA0CwA4j6qlmAmXQhf,0,,01 Quick Lube,,01.2 Lead Med SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,G9S6T1A1J0Y6P6R5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,T4A5I8R7Y9U2H0T1,Ungroomed,Y,,,,,,,,,Z9L6T4V0Q5Z1Q0S4,missing,,
J1P5M6Y7D6D6L4R1,,36 North Oil Changers Llc - Visalia,sd1NuoIJBr4NQO93mpRnr5,,36 North Express Oil Changers - Visalia,53ngbgBofB4Sy3FO-0Fc-3,0,,01 Quick Lube,,02 Tracing,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,I1V1E9W6L2Y6M3Q0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 22:34:15,9/12/2024 22:34:15,1,A9I7L5Y8F6U2C2I5,Groomed & Linked,,,,9/12/2024,9/12/2024,37,,,,Y7R0V8Q4P7L0L1Y4,missing,,
R5U3P4E8G7E6H7D9,,360 Auto Center - Rupert,9OciQ8HOYn4RY8pB1QWaW6,,360 Auto Center - Rupert,O07aq9bY7B4dai5U4TS9La,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H5H0G7X6N9Z2X1L8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,W3F6X3V6G6X4A8F7,Groomed & Linked,,,,,,,,,,Y0F9U5F2J6R2H2B9,missing,,
F9B5W5P6F5E5Q5N2,,360 Automotive - Antioch,4Kxky0PKs-4Bu-03Yu1u56,,360 Automotive - Antioch,gQ60AOHG0W4MUfue40QVw0,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C5G6I6J9Z5E9C0Q4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,G1E5L8D1W9E1E4P2,Groomed & Linked,,,,,,,,,,R3D5R9T7E2S3D8T3,missing,,
N2I9P5V5A8N6N7J9,,3T Oil Change - Cut Off,-26VOf_07A4RE89BPK8dSf,,3T Oil Change,3XKzkAcoPh4pAiE1UUOoq0,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W1K1J0W5E8I2O9X9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,A1O3H6T1W1L6P3P4,Ungroomed,Y,,,,,,,,,A6H5X3E5I7U8N7Z5,missing,,
G4R8T9O6R6Z1V9S6,,400 Colley Shopping Ctr - Clintwood,Iw3z6dC14v4UY-KQsoQ6zc,,400 Colley Shopping Ctr,owE21BqS9G4iMIbFgbONkb,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,A7C5D0Q3W3A6K9Y9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,S4O3G2I5O1R5B1S7,Ungroomed,Y,,,,,,,,,D7V7H6B5U3O8Y6G3,missing,,
H2J2H3O0D0S1C6F5,,5 Minute Oil Change - Lafayette,1PSUzlyVWu4xycJXPhaPRe,,5 Minute Oil Change,dQ0Xh8ybi94-mQohMDhga6,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Z7P5A8D7O8R2E6F4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,E3V2Y0Q7Z9I4V7N6,Ungroomed,Y,,,,,,,,,F0H5N5B3R8B1M1I8,missing,,
Z2A6U1A3A8U0J2J2,,50's Quick Lube - Lincoln Park,Zmm6PNYcwI4FE4ejUoJeW3,,50's Quick Lube - Lincoln Park,ayrS75nsmL4YQLxJs3w5Z3,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E9C6A3C2M8G9G2K9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/20/2024 21:06:53,9/20/2024 21:06:53,1,C4P9Z5I1L3L7J6T2,Groomed & Linked,,Y,N,9/19/2024,9/20/2024,38,,,,U7K3M1S4G6M2Y9N5,missing,,
W5B1Q8M3O1Z4T6M1,,512 Lube Center - Sturgis,LncQb3z8rT4EYqsM04DQia,,512 Lube Center,AAOliUcuJz42YLhaq1s8Zb,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M2J7N5N7P3Y6B8O5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,B9N8S7F0E3U0U1B8,Ungroomed,Y,,,9/16/2024,,,,,,K5M6E7L7P6S3H3Z9,missing,,
B7P4Z1F7P4L4N1H0,,535 Auto Care - Orlando,TgzyWbmCiU4duJAEUPH9C9,,535 Auto Care - Orlando,waJqc2EmDz486gfIGoItN2,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,V0A0Z8V8E7Z0M4I0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,H8D9P8S8I2C7R8L9,Groomed & Linked,,,,,,,,,,E6W4X1C3U2H2D7A8,missing,,
E5P6Q4G5T9Q7O2N0,,537 Elbert St - Elberton,h_xVgVE98149qbcam2UOj5,,537 Elbert St,fEc6cT7AGG4jQ8lSYs1-Y2,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,P4D8B7O1H0C9S9T7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,F2P6C5C4L6Q7U1F9,Ungroomed,Y,,,,,,,,,G5I7O4M0F7E7M2C7,missing,,
R4Q2W9A6A1S2P9V0,,54 Express LLC - Pratt,7h9HvaA94G4uQsMLxF_V39,,54 Express LLC,nuqQNCv_564ZunsElZ4xLa,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,K5R5K8R4I1W8K0Z6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,I3W6R6O5S3F2W4R8,Ungroomed,Y,,,,,,,,,Z6A7G0W5S0O7D7J9,missing,,
B1P5U0Q5K4G5Y2L9,,7 Days Quick Lube - Country Club Hills,0ImX2-zJDt4muosuVw6kE4,,7 Days Quick Lube - Country Club Hills,_wUIdLbbVv4Ia-srIqpn35,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,V1Y1Q2C8O4R3Z2M6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,O9O9Q6C1U0F6J5Y0,Groomed & Linked,,,,,,,,,,C1V2O2F0F0H1D2I9,missing,,
Z1R4I4T2T7D9Z9P1,,7 Flags Car Wash - Fairfield,BOxIL1sqIW4qMPytvEeUh2,,7 Flags CW - Fairfield,RIrZ0UCSD34oE5y5LzSC8e,0,,03 Car Wash,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C7K1X0T5U9Z7Y7F6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:12:38,9/5/2024 16:12:38,1,P1B9Z5T8C6F1B9Y4,Groomed; Verify; Add LOB,,,,,,,,,,I4G9U2Z2I8K6P7B7,missing,,
I8E2J1B3K3J3P0J0,,7 T Express Lube - Russellville,48PCkUFO4a4tAafkyV1C05,,7 T Express Lube,m90gqvGDFV4UMtEv8VCE80,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Q8V7H9E0R0L9N8Y4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,E1D4Z9V8C2T6G9A8,Ungroomed,Y,,,,,,,,,T4T7J5N5J9K6K5K7,missing,,
U4O3H3T9Z8N0I4Y9,,70's Quick Lube formerly mobil1 - Shelby Twp,kRNT81P6EY4vQH_66KOh31,,70's Quick Lube - Detroit,m4DouXe8kf4HiuRuOSU6Eb,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,0,0,0,0,0,Not Applicable,1,,,,,,,,,,,,,,,,,,,,,A2C2K2Q4E7W3S3C8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 15:59:13,9/19/2024 15:59:13,1,N3K5T6U0Z6D2X1U0,Groomed & Linked,Y,,,9/16/2024,9/16/2024,38,,,,Y0U1X0C0F1J0C5Q4,missing,,
Z2N0R5E4R4P6O5E8,,Seventy's Quick Lube - Detroit,moPnO7-aM84OQed7ITx4vd,,70's Quick Lube - Detroit,m4DouXe8kf4HiuRuOSU6Eb,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U9Q4M5R1T7S5H1N2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 15:59:13,9/19/2024 15:59:13,1,S6J5E3R6Y2Q3O1Y4,Groomed & Linked,Y,,,9/16/2024,9/16/2024,38,,,,K6R7B4N7O9I6C9T5,missing,,
H6I7W9J4E7I4Q3N7,,The 70's Quick Lube - Taylor - Taylor,vbl6ZqKvQN4a2k1IcPhGG1,,70's Quick Lube - Detroit,m4DouXe8kf4HiuRuOSU6Eb,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R4Y4T8W8Y7B0E6K6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 15:59:13,9/19/2024 15:59:13,1,R2M3J7P3R5K0S9J9,Groomed & Linked,,Y,N,9/16/2024,9/16/2024,38,,,,Y3E8M4E4A0M4H2O2,missing,,
Z9T1V7J0H1M7T6W2,,70's Quick Lube - Hazel Park,JU7Kx-a0tV4raXPnygsmN4,,70's Quick Lube - Detroit,m4DouXe8kf4HiuRuOSU6Eb,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,0,0,0,0,0,Not Applicable,1,,,,,,,,,,,,,,,,,,,,,U7J4J7F4D8S1H7V6,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 15:59:53,9/19/2024 15:59:53,1,Y3T5O2Z1B5H8Y6X3,Groomed & Linked,,,,9/16/2024,9/16/2024,38,,,,C6L5V4S6R0Z7P4Z4,missing,,
V2N2Z2B6F7V5V1N3,,70's Quick Lube - Highland Park,-OQg_dpz8r4KQi6GS7u4we,,70's Quick Lube - Detroit,m4DouXe8kf4HiuRuOSU6Eb,0,,01 Quick Lube,,04 Qualified Opportunity,03 Bolt-On (3-6),0,,0,0,0,0,0,Not Applicable,1,,,,,,,,,,,,,,,,,,,,,M1U2E5O4H8C5E7E0,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 15:59:53,9/19/2024 15:59:53,1,I9I2H9Q4J9F0H5H9,Groomed & Linked,,,,9/16/2024,9/16/2024,38,,,,G5S0I0T3S4U3M5A4,missing,,
F2G2E6B2U2M4A8Q9,,72nd St Auto Repair - Tacoma,DiJd1pYcqR42iV8cPZqjX6,,72nd St Auto Repair - Tacoma,H1JsJCAlcx4CUl_W9MiLK1,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,W5V7C4Q6G5M6Z4N5,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,G4C7H5I4F0Y8T8Q0,Groomed & Linked,,,,,,,,,,T2K0B1M6P7X9O1I3,missing,,
Q9R0P3H8O0W9F5S4,,7700 Boulevard 26 - North Richland Hills,XYqCbIDtuc4EY86lkJYwV4,,7700 Boulevard 26 - North Richland Hills,QpzuZyyk4i4daDWbqs2Nae,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,E1S6K5A5N1D2H4M3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 3:12:41,9/12/2024 3:12:41,1,C4V1X7Z3R9V7A6Q6,Groomed & Linked,,,Y,9/12/2024,9/11/2024,37,,,,N3Z5A7V5G6M8C4D9,missing,,
E2K3A6N2K5C2E9H3,,78 Quick Lube Auto & Tire - Famersville,LTbUPd38zi4i6qTItbcB3b,,78 Quick Lube - Famersville,zWcEXp-9nA4LE2IVQCrBya,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T2O0K9P6B0S7Y2O2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/10/2024 23:20:09,9/10/2024 23:20:09,1,F9L1U0M5V3R7R0L2,Groomed & Linked,,,Y,9/11/2024,9/10/2024,37,,,,P3D0R1D1T9D2H4U9,missing,,
N7M2Y6U4D8J9H4X5,,8 Mile Brake and Lube - Detroit,9Q8e1ulvFw40e49kkAejo9,,8 Mile Brake and Lube,SGx397S_LR4lyFYH2uSqs0,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,S6S8H1O1X3T7G5H7,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,C9E1J8N7X7S2R8V6,Ungroomed,Y,,,9/16/2024,,,,,,G1B2K8J3R1I2O4T8,missing,,
Q9W4J5Z0H5X7G5R1,,800 W Tipton St - Seymour,psvX8xR0v74zE5Veh0BUm8,,800 W Tipton St,p01LMqUEx74Ei8rFC649M6,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,R9E6U3K4T7Z3U7B1,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,B5A3L2Q8G8D8X2O3,Ungroomed,Y,,,,,,,,,S6B0Z0Y7H3B8G7H4,missing,,
B7W9Z5N5S3G4K7W9,,802 Lube Express - Brownsville,7HGVy7YN714RIp5OzbO6Of,,802 Lube Express - Brownsville,3LQ1wUXtH-4gIU__urWg2d,0,,01 Quick Lube,,02 Tracing,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Y5Y3G2L3Z9I8N3T9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/13/2024 20:32:06,9/13/2024 20:32:06,1,Q3V4Y2H8B1K1U7M2,Groomed & Linked,,,Y,9/16/2024,9/13/2024,37,,,,N9F4A6V8Z3E8K9D7,missing,,
I8D7T3U1F8K3R9Q5,,841 Fairview Rd - Crossett,qOyrNLI3Is4AMFeAAhzbAd,,841 Fairview Rd,jctGlNfGt_4xaBLUFr6vE7,0,,01 Quick Lube,,01.3 Lead High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,U1N9S7O1K1U9E3G8,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,M5T9P8E3A3L5Q1T7,Ungroomed,Y,,,,,,,,,Z6C5K7E6Z1R8S5Q6,missing,,
H5F1C7T2Z8J4Y3Q7,,Oil Express - Niles,aElA8pgZwl4G2IFOlewm7e,,8430 W Dempster St - Niles,hkgEfPGqiZ4hybjD5MQMn4,0,,05 Brownfield,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,H5R9N4Z0U6N1L3U4,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:55:41,9/12/2024 20:55:41,1,S6J2A5D0J3L1Y9X8,Groomed & Linked,,,,,,,,,,U1I0M1E5J8J1P3Z0,missing,,
X2J7V8T1F0H7D7B5,,9 Mile Lube Express - Warren,skGf4vKqn34hIY09YZpKu1,,9 Mile Lube Express,8dFQdzrSs34wUtTGOY4Gxd,0,,01 Quick Lube,,01.1 Lead Low SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,M1R9Q4G3M0C5J7F9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/12/2024 20:54:48,9/12/2024 20:54:48,1,O8N5M9Y8S0P8I2I0,Ungroomed,Y,,,9/16/2024,,,,,,K9C2K2D4F0T4X4W8,missing,,
F6U9T2L6Q8Z9A7V9,,9 Min Oil Change - Melvindale,kANiFEsBvh4h6KuLeZkIa2,,9 Min Oil Change - Detroit,bVzrkS7yTO4cYFSHA7zX46,0,,01 Quick Lube,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,Z6G9F2L6I0G5S1J3,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 16:05:49,9/19/2024 16:05:49,1,T7F8M1Z9B9E2G8W8,Groomed & Linked,,Y,N,9/19/2024,9/19/2024,38,,,,T5X4C1L9E3O5L8E3,missing,,
T9W5W5L6D6A0K0O0,,9 Min Oil Change Taylor - Taylor,8Ywv_Rl6ih4SmBXfJ20pH5,,9 Min Oil Change - Detroit,bVzrkS7yTO4cYFSHA7zX46,0,,01 Quick Lube,,02 Tracing,04 Double (2),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,T8I7I0L9J0X9Q9M9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 16:06:18,9/19/2024 16:06:18,1,G4W7U2V4R3E6K7O6,Groomed & Linked,Y,,,9/19/2024,9/19/2024,38,,,,Q9N9Z9P2R8H4K3Q1,missing,,
H0I5I9G5J9B5N1N3,,90's Quick Lube Valvoline - Waterford Twp,uIQ-53Zct74LAXKkdtNCbe,,90's Quick Lube - Waterford Township,aCq2fY5X4g4dAjb-lY41A3,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,X5K6H2N7K6M7P7E9,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/19/2024 16:09:35,9/19/2024 16:09:35,1,O3X9U3H9M2X0R0B6,Groomed & Linked,Y,,,9/16/2024,9/19/2024,38,,,,L6C6N1E6X4R0H0S2,missing,,
N5Q1S8Z4W6Y5Q2I4,,Lube It Rite - Bellflower,5SPw2-V0C34Rmo9fmQO3Ja,,9038 Artesia Blvd Bellflower CA 90706,KrW9ifK_A34dI1qDdG_oK0,0,,01 Quick Lube,,01.4 Lead Very High SMP,05 Single (1),0,,,,,,0,,6,,,,,,,,,,,,,,,,,,,,,C2L4O7F1D2T6E6E2,,,,,,,,,,,,,,13,,,james.scerbo@oilchangers.com,9/5/2024 16:08:19,9/5/2024 16:08:19,1,N9E0Y7B6B3N5U9A2,Ungroomed,Y,,,,,,,,,J3N0I7M8S8I2G9I3,missing,,
