cohort.x,_name_NA,_latitude_NA.x,_longitude_NA.x,_location_city_name_input_data,_street_number_input_data,_city_state_input_data.x,_zcta_code_input_data.x,_latitude_input_data.x,_longitude_input_data.x,_nearest_chainxy_vt_vec_distance_5_mi,_nearest_chainxy_vt_vec_driving_distance_5_mi,_nearest_chainxy_vt_vec_driving_time_5_mi,_nearest_chainxy_vt_vec_chain_name_5_mi,_nearest_chainxy_vt_vec_storefront_5_mi,_nearest_chainxy_vt_vec_address_5_mi,_nearest_chainxy_vt_vec_city_5_mi,_nearest_chainxy_vt_vec_state_5_mi,_nearest_chainxy_vt_vec_latitude_5_mi,_nearest_chainxy_vt_vec_longitude_5_mi,_nearest_chainxy_vt_vioc_distance_5_mi,_nearest_chainxy_vt_vioc_driving_distance_5_mi,_nearest_chainxy_vt_vioc_driving_time_5_mi,_nearest_chainxy_vt_vioc_chain_name_5_mi,_nearest_chainxy_vt_vioc_storefront_5_mi,_nearest_chainxy_vt_vioc_address_5_mi,_nearest_chainxy_vt_vioc_city_5_mi,_nearest_chainxy_vt_vioc_state_5_mi,_nearest_chainxy_vt_vioc_latitude_5_mi,_nearest_chainxy_vt_vioc_longitude_5_mi,cohort.y,_latitude_NA.y,_longitude_NA.y,_city_state_input_data.y,_zcta_code_input_data.y,_latitude_input_data.y,_longitude_input_data.y,_nearest_chainxy_vt_costco_distance_5_mi,_nearest_chainxy_vt_costco_driving_distance_5_mi,_nearest_chainxy_vt_costco_driving_time_5_mi,_nearest_chainxy_vt_costco_chain_name_5_mi,_nearest_chainxy_vt_costco_storefront_5_mi,_nearest_chainxy_vt_costco_address_5_mi,_nearest_chainxy_vt_costco_city_5_mi,_nearest_chainxy_vt_costco_latitude_5_mi,_nearest_chainxy_vt_costco_longitude_5_mi,_nearest_chainxy_vt_costco_store_type_5_mi,_nearest_chainxy_vt_costco_parent_chain_name_5_mi,_nearest_chainxy_vt_walmart_distance_5_mi,_nearest_chainxy_vt_walmart_driving_distance_5_mi,_nearest_chainxy_vt_walmart_driving_time_5_mi,_nearest_chainxy_vt_walmart_chain_name_5_mi,_nearest_chainxy_vt_walmart_storefront_5_mi,_nearest_chainxy_vt_walmart_address_5_mi,_nearest_chainxy_vt_walmart_city_5_mi,_nearest_chainxy_vt_walmart_latitude_5_mi,_nearest_chainxy_vt_walmart_longitude_5_mi,_nearest_chainxy_vt_walmart_store_type_5_mi,_nearest_chainxy_vt_walmart_parent_chain_name_5_mi,_nearest_streetlight_day_part_road_name_5_mi,_nearest_streetlight_day_part_aadt_5_mi,_2nd_nearest_streetlight_day_part_road_name_5_mi,_2nd_nearest_streetlight_day_part_aadt_5_mi,_3rd_nearest_streetlight_day_part_road_name_5_mi,_3rd_nearest_streetlight_day_part_aadt_5_mi,_4th_nearest_streetlight_day_part_road_name_5_mi,_4th_nearest_streetlight_day_part_aadt_5_mi,_5th_nearest_streetlight_day_part_road_name_5_mi,_5th_nearest_streetlight_day_part_aadt_5_mi,_2024_estimate_5_mi,_2029_projection_5_mi
2,Mccain Oil & Lube - North Little Rock,34.7853244,-92.2172156,Mccain Oil & Lube - North Little Rock,4400 Smokey Ln,"North Crossett CDP, AR",72117,34.7853244,-92.2172156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34.7853244,-92.2172156,"North Crossett CDP, AR",72117,34.7853244,-92.2172156,2.38745376884957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169671752879979,0.131061486838861,0.314547568413267,Walmart USA,North Little Rock Supercenter,4450 E McCain Blvd,North Little Rock,NA,NA,Supercenter,NA,Smokey Lane,3039,Springhill Drive,3745,Smokey Lane,2895,Stockton Drive,521,Springhill Drive,6814,95145.3175651055,97021.7183963865
2,McCall Quick Lube - McCall,44.8968559,-116.0930435,McCall Quick Lube - McCall,130 Commerce St,"McCall city, ID",83638,44.8968559,-116.0930435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44.8968559,-116.0930435,"McCall city, ID",83638,44.8968559,-116.0930435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Deinhard Lane,750,South 3rd Street,4224,Deinhard Lane,803,North 3rd Street,3344,Deinhard Lane,2385,6704.70975767262,7735.2271864356
2,Mccarrollâ€™s Automotive & Oil Change - Cheswick,40.5413,-79.8035993,Mccarrollâ€™s Automotive & Oil Change - Cheswick,1203 Pittsburgh St,"Cheswick borough, PA",15024,40.5413,-79.8035993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Valvoline Instant Oil Change,Pittsburgh St,1203 Pittsburgh St,Cheswick,PA,NA,NA,2,40.5413,-79.8035993,"Cheswick borough, PA",15024,40.5413,-79.8035993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57949087195309,3.26882809688857,9.64876156258025,Walmart USA,Tarentum Supercenter,2010 Village Center Dr,Tarentum,NA,NA,Supercenter,NA,Pittsburgh Street,4628,Pittsburgh Street,4564,Pittsburgh Street,4337,Pittsburgh Street,4638,Pittsburgh Street,4432,87362.02181959,87219.1546388597
2,McCaysville Lube'n Shine - McCaysville,34.9741041,-84.3701615,McCaysville Lube'n Shine - McCaysville,1111 Blue Ridge Dr,"McCaysville city, GA",30555,34.9741041,-84.3701615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,34.9741041,-84.3701615,"McCaysville city, GA",30555,34.9741041,-84.3701615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Blue Ridge Drive,3202,Blue Ridge Drive,3350,Blue Ridge Drive,3094,Blue Ridge Drive,3304,Blue Ridge Drive,3333,11016.4933107557,11189.877515966
2,McCords Auto - Kokomo - Kokomo,40.4880248,-86.1735984,McCords Auto - Kokomo - Kokomo,2974 W Sycamore St,"Kokomo city, IN",46901,40.4880248,-86.1735984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62978108191554,4.13097518662621,10.0249762234024,Valvoline Instant Oil Change,Markland,1820 E Markland Avenue,Kokomo,IN,NA,NA,2,40.4880248,-86.1735984,"Kokomo city, IN",46901,40.4880248,-86.1735984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71722457860676,4.16572532906584,10.6426788139026,Walmart USA,Kokomo Supercenter,1920 E Markland Ave,Kokomo,NA,NA,Supercenter,NA,West Sycamore Street,3847,West Sycamore Street,3987,West Jefferson Street,1750,West Jefferson Street,1588,West Sycamore Street,3787,62917.1051790885,62449.8709055806
2,McKell Automotive - Payson,40.0441854,-111.7189827,McKell Automotive - Payson,808 E 100 N,"Payson city, UT",84651,40.0441854,-111.7189827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,40.0441854,-111.7189827,"Payson city, UT",84651,40.0441854,-111.7189827,0.818010048657517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32053537807927,2.9198459915478,7.00280723409395,Walmart USA,Payson Supercenter,1052 Turf Farm Rd,Payson,NA,NA,Supercenter,NA,East 100 North Street,7125,East 100 North Street,7186,East 100 North Street,6762,100 South,211,100 South,225,52021.8519859682,57159.9148008103
2,McKinney Oil X-Change - McKinney,33.1736722,-96.6794372,McKinney Oil X-Change - McKinney,4650 Eldorado Pkwy,"McKinney city, TX",75070,33.1736722,-96.6794372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26502243471625,4.18640257889321,8.63117015851728,Valvoline Instant Oil Change,Hardin Blvd,2051 N Hardin Blvd,McKinney,TX,NA,NA,2,33.1736722,-96.6794372,"McKinney city, TX",75070,33.1736722,-96.6794372,0.0012816142778524,4.26108710852276,8.98235839635135,Costco Wholesale,McKinney,3650 W University Dr,McKinney,NA,NA,Warehouse,NA,1.23144393362588,1.37529862984277,3.7846349215333,Walmart USA,McKinney Supercenter,5001 McKinney Ranch Pkwy,McKinney,NA,NA,Supercenter,NA,Eldorado Parkway,12408,Eldorado Parkway,12834,Eldorado Parkway,12488,Eldorado Parkway,12716,Eldorado Parkway,12621,295314.495326434,319850.036566878
2,McNeil's Auto Care - Sandy,40.5576191,-111.8716601,McNeil's Auto Care - Sandy,10665 S 700 E,"Sandy city, UT",84070,40.5576191,-111.8716601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73135922046873,2.24821976232758,4.86074444908003,Valvoline Instant Oil Change,Sandy,1067 E 9400 S,Sandy,UT,NA,NA,2,40.5576191,-111.8716601,"Sandy city, UT",84070,40.5576191,-111.8716601,2.79214314099034,1.69241048353207,4.82967099905226,Costco Wholesale,Sandy,11100 S Auto Mall Dr,Sandy,NA,NA,Warehouse,NA,1.75886839376655,2.41570886444268,5.69647003353767,Walmart USA,South Jordan Supercenter,11328 S Jordan Gtwy,South Jordan,NA,NA,Supercenter,NA,700 East,7378,700 East,8199,700 East,7650,700 East,7704,700 East,7157,268708.641792784,277447.734663177
2,Mcpherson Quick Lube - McPherson,38.3691085,-97.66854,Mcpherson Quick Lube - McPherson,201 W Kansas Ave,"McPherson city, KS",67460,38.3691085,-97.66854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38.3691085,-97.66854,"McPherson city, KS",67460,38.3691085,-97.66854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.097073421452,2.19176488392465,5.06518035726607,Walmart USA,McPherson Supercenter,205 S Centennial Dr,McPherson,NA,NA,Supercenter,NA,West Kansas Avenue,2064,West Kansas Avenue,2263,South Main Street,1462,West Kansas Avenue,2197,North Main Street,1969,14981.1092688196,14561.5497902457
2,Mechanicsville Mobil 1 Lube Express - Mechanicsville,38.4430032,-76.7382302,Mechanicsville Mobil 1 Lube Express - Mechanicsville,28206 Three Notch Rd,"Mechanicsville CDP, MD",20659,38.4430032,-76.7382302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,38.4430032,-76.7382302,"Mechanicsville CDP, MD",20659,38.4430032,-76.7382302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Three Notch Road,13551,Three Notch Road,14278,Three Notch Road,13779,Three Notch Road,13604,Three Notch Road,14541,21357.8222885975,22550.6630886304
2,Medranoâ€™s Oil Change - Big Spring,32.2458403,-101.4753337,Medranoâ€™s Oil Change - Big Spring,205 W 9th St,"Big Spring, TX",79720,32.2458403,-101.4753337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527507994361574,0.7899834504154,1.85570158742184,Valvoline Instant Oil Change,East 4th St,410 East 4th St,Big Spring,TX,NA,NA,2,32.2458403,-101.4753337,"Big Spring, TX",79720,32.2458403,-101.4753337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36301934807469,1.38001424582402,2.78360845152103,Walmart USA,Big Spring Supercenter,201 W Marcy Dr,Big Spring,NA,NA,Supercenter,NA,South Gregg Street,7478,South Gregg Street,7604,West 10th Street,1015,West 10th Street,1083,South Gregg Street,7648,28338.0404084585,28771.0397237428
2,Meridian Lube and Auto Repair - Oklahoma City,35.5226495,-97.6007689,Meridian Lube and Auto Repair - Oklahoma City,4499 NW 50th St,"Oklahoma City city, OK",73112,35.5226495,-97.6007689,4.97896732993249,5.5315740544854,10.2832895191528,Express Care,Express Care Oklahoma City,12029 N Macarthur Blvd,Oklahoma City,OK,NA,NA,0.811256596252942,0.836678637374405,1.81245431579169,Valvoline Instant Oil Change,Meridian,3924 N. Meridian,Oklahoma City,OK,NA,NA,2,35.5226495,-97.6007689,"Oklahoma City city, OK",73112,35.5226495,-97.6007689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5609691054328,2.18077814961165,4.99235640510889,Walmart USA,Warr Acres Neighborhood Market,6437 N. Macarthur Blvd,Warr Acres,NA,NA,Neighborhood Market,NA,Northwest 50th Street,6704,North Meridian Avenue,5388,North Meridian Avenue,5460,Northwest 50th Street,7100,North Meridian Avenue,5104,225617.572250445,225253.839836818
2,Michael's Shell - Houston,29.7357458,-95.6019733,Michael's Shell - Houston,12481 Westheimer Rd,"Houston city, TX",77077,29.7357458,-95.6019733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06851974533574,2.68575557976549,7.28464751030804,Valvoline Instant Oil Change,Wilcrest Dr,864 Wilcrest Dr,Houston,TX,NA,NA,2,29.7357458,-95.6019733,"Houston city, TX",77077,29.7357458,-95.6019733,3.91994327486378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.652576081706226,0.919464734311523,3.62406592588385,Walmart USA,Houston Supercenter,2700 S Kirkwood Rd,Houston,NA,NA,Supercenter,NA,Westheimer Road,28932,Westheimer Road,26152,Westheimer Road,25943,primary_link,778,Westheimer Road,25677,457990.478895452,454557.57940668
2,Mid County Lube & Auto Repair LLC - Port Arthur,29.9401656,-93.9402614,Mid County Lube & Auto Repair LLC - Port Arthur,5217 Twin City Hwy,"Port Arthur city, TX",77642,29.9401656,-93.9402614,2.82229024958967,3.12970925448229,5.24677128887739,Express Care,Express Care Nederland,1612 Highway 365,Nederland,TX,NA,NA,0.666619638186397,0.645190828356595,1.32640385731897,Valvoline Instant Oil Change,Twin City Hwy,3994 Twin City Hwy,Groves,TX,NA,NA,2,29.9401656,-93.9402614,"Port Arthur city, TX",77642,29.9401656,-93.9402614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259807756070702,0.312139189527965,0.883684298738502,Walmart USA,Port Arthur Supercenter,4999 N Twin City Hwy,Port Arthur,NA,NA,Supercenter,NA,Twin City Highway,8746,Monroe Boulevard,2404,Monroe Boulevard,2284,46th Street,730,Twin City Highway,9157,96033.3600834168,97173.3145078109
2,Middletown Professional Car Wash & Quick Lube - Middletown,41.4543364,-74.4022573,Middletown Professional Car Wash & Quick Lube - Middletown,249 NY-211,"Middletown city, NY",10940,41.4543364,-74.4022573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.657133353499477,0.766815747891165,1.75006387561389,Valvoline Instant Oil Change,Route 211,372 Route 211 East,Middletown,NY,NA,NA,2,41.4543364,-74.4022573,"Middletown city, NY",10940,41.4543364,-74.4022573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22089264762105,1.30334341774596,4.64906208631977,Walmart USA,Middletown Supercenter,470 Route 211 E,Middletown,NA,NA,Supercenter,NA,Wickham Avenue,10731,Route 211 East,11895,primary,11754,Route 211 East,11796,Wickham Avenue,10396,68861.6320755484,71148.5543016735
